year,review
2021,"I do like what this app, but I often can’t get it to load on my iPad. Closing and reopening will only sometimes will fix the issue. Will update once the developer pushes a fix."
2021,"Can’t even give this app a try without giving up your personal information and creating a user acct. Info grab! Privacy policy says You “volunteer” your info, but you can’t start without doing so. That is “forced”, not volunteering."
2021,"Literally nothing. Who’s leaving these reviews of almost perfect stars? It’s been days! No functionality. Nothing activates when I tap any button. When I click to “join premium” nothing happens. 

Who is having a perfect experience? Because I’m not."
2021,"Love the content, but the app is a piece of crap. Every time I open it, it freezes and content does not load at all. FIX IT For gods sake!!"
2021,There is no left margin. Content begins at edge of screen.
2021,The thing on here says four and up but I cannot registerBecause I’m 12Why would you guys like about this because as a seventh grade you’re trying to learn algebra a lot better you guys are stopping me from learning
2021,I’ve been asking and emailing support for 4 days with no response.
2021,"DO NOT DOWNLOAD if you just want to check this app out!!! The free trial is only for one week and then the app charges your iTunes account $149.99 dollars for a yearly subscription without a paywall or any notification from the app. One email when you download and one when they auto charge for the subscription.

This app should be more clearly labels as a free trial on a subscription at the top of the app page. It doesn’t state that you will start paying immediately after the trial expires in the app info on iTunes. 

This app disguises itself as a free version with in-app purchases. It is not. I was not interested in using the app after trying it and was taken by surprise when the $149.99 charge showed up. 

Not giving clearer intent to charge,with clear timelines, is wrong and seems like a scam."
2021,"Hi there so I go to make an account and it asks me for my password! I’m 9 and I even know not to give strangers my password . Also they want me to give them my email. Otherwise looked like a fun app😛

Well that’s it have a blessed day"
2021,"The only thing brilliant about this app is the marketing. The app is total garbage and not even remotely useful, and the website isnt any better."
2021,Every release I’m more frustrated by their product decisions. Removing any comments in the explanation is the easy choice but it dramatically reduces the value in learning other ways to solve the same problem. There’s zero sense of community within the app anymore. There’s no user journey with brilliant. It’s just a daily “toy”. Wish they would take some product lessons from duolingo.
2021,"Why not a monthly billing option. no way would I pay $150 for an app I might use for a month and then find doesn’t work or isn't connecting with me. I would pay up to $15/ month to try it which is more than the $150 annual. If I like it then people could pay the difference or even $150 for another 12 months.  

If the app is really all it’s supposed to be why not offer this option to those without $150 laying around. 

Yes a 7 day trial but that really isn’t enough time to determine what annual use might be."
2021,"Don’t bother paying $150 for this subscription if you don’t have a computer to use. I really enjoy this product, but I am unceasingly frustrated by the fact that the app never works when I go to use it. I can’t download any courses because the app crashes every time I try. And I’ve lost track of all the bugs that plague the apps interface and functionality. 

I hope they fix it soon."
2021,"The developers  showed several give feedback dialogs … very annoying. I just want to use the application. 
Stop waiting my time.

As you want feedback. Here it is."
2021,App doesnt work anymore
2021,"Tried it last year using the free week trial… swore I cancelled it in time, but then I still ended up getting charged the full $120 for a year subscription. I emailed the support team requesting a refund as soon as I noticed, and they refused. I was angry, but got over it, and canceled my subscription again, for sure this time…. Now two days ago I get charged another $120. I’ve used the app a total of 2 times I believe."
2021,This is not more fun than my other games and it has very hard questions please agree to my question.
2021,"I let my son try this to help with math and science. He used the free version for a while, but maxed out the free courses. I decided to go ahead and subscribe when I saw a coupon code for 20% off. I don’t like the forced year subscription, but it seemed valuable to my kid, so I decided to give it a year. Started the free trial and he really liked the content. My other son wanted to try too, so I thought we’d go for a family plan for the three of us- first they won’t honor the coupon for group accounts- frustrating but the price of 3 is less than three individuals at 20% off - fine. Tried to upgrade my purchase to the group subscription, nope, you can’t add users to make the group and if you make the group, you can’t have one of the accounts be an existing premium member- seriously!? You have to cancel the existing account (only an option during the free trial which luckily I still was) but once it’s canceled you can’t purchase the group account until the free trial would have been over. So thankfully they gave me all this time to re-think my purchase, read a few reviews and see that their support is still terrible after paying, content is limited so the value doesn’t last the year and change my mind about giving them my money. I hate to disappoint my kids, but this seems like a terrible company."
2021,"I absolutely all of the learning that I’ve been doing with this app over the last year.

However the latest version of the app has used the sound API in such a way that it pauses apple podcasts and Apple Music, so that I essentially can’t put on some music or news in the background and work problems.  

This wasn’t a problem until the last few weeks.  

I would rate this app Five stars easy if it wasn’t for this."
2021,I’ve been canceling my account since September and I’m still getting charged every month.
2021,All it says when I try to login is “your registration couldn’t be completed at this time”
2021,"I have been using brilliant on my computer for a year or so. It helps, but when I downloaded the app, I accidentally used my old email (auto-confirm) to make the account. Now, because I’m not a “premium” user, I can’t access the profile and other features to even change the account to my normal one. No puzzles, no help. Seems like they’re trying to rip you off. Lame."
2021,There were so many grammatical errors just in the couple of puzzles I tried to do I got frustrated. In one puzzle Watson was supposed to say that Sherlock was lying based off the explanation of the puzzle. But Watson clearly stated his light was off. Not thatSherlock’s was off. There aren’t enough examples to work through to help reinforce the topic you’re learning. I expected more for something that costs $150/yr.
2021,"By itself, the app’s okay. It doesn’t do a great job at teaching but it’s not the worst. It might be worth $3 a month as a subscription service. It’s certainly not worth the $30 a month fee, or the comparatively more reasonable, but still absurdly inflated $150 a year price.

It’s just not worth it."
2022,"There is nothing special about this app. I would recommend saving your money and buy some actual online classes that cost a lot less too!

I thought they would have some novel way of teaching information, but they don’t. It’s the same as any other class, but packaged for mobile."
2022,"I’ve emailed their team several times and heard nothing. They have charged me over $75 over the last three months through apple. I’ve sent them several emails about it to no avail.

I love the app but it’s insane that no one is getting back to me. It’s already a really expensive app."
2022,"On a new iPad mini, the python code interface is so glitchy that I can only backspace. Can't edit the code they're asking me to edit. Really disappointing after paying $130 for the year! ...Turns out the website does exactly the same thing. WOW. I can't use this service on a mobile device. Oh, also, when you hit ""run code"" on 2 lines of code, it takes nearly a full minute to load the output. Pretty unacceptable."
2022,I have update iPhone 12 and I cannot drag the items into the example placement. For example the chest problem when the robots are on the airplane
2022,"I used this app for the free trial offered after viewing the advertisement on a popular YouTube Channel I follow called KURZGESAGT “In a nutshell”.
Kurzgesagt allows Brilliant to run ads promoting this app while even offering a discount affiliated promo code. Regardless of a Promo code offered, having a Math/Science degree I decided to give it a fair try hoping it would sharpen my skills during down time. Sadly, I chose to cancel my subscription 1 day prior to the end of my trial because I did not like it, personally.

Secondly, The day after canceling, I learned that my bank card had been ran for MUCH MORE THEN EITHER CURRENT SUBSCRIPTION PRICE LISTED IN THE IOS APP STORE. I was charged $159.93 to be precise; Which doesn’t even make sense being as though they only offer 2 subscriptions & neither cost that amount. The 1st premium subscription option listed Is $24.99 billed monthly & the 2nd premium subscription option is listed as $119.99 billed yearly. So where did $159.93 come from?

Luckily when I contacted both my bank as well as Apple Support on Saturday June 11, 2022, the charge was still pending & my bank was able to reverse the charge & Apple Support took a full report, adding this was not a first. My bank did warn me that depending on company, they “could” try to charge my account again. Today Tuesday(6/14/22) Four days later, I got home to learn that they did charge me again, rerunning my card for $159.93!! Unfortunately, this time it set off a terrible chain reaction while recent authorized purchases were in mid-process, by proxy overdrawing it.

I would say this IS Great interactive tool to help teach kids numerous math/science fundamentals. 

Now I’m stuck with an app I don’t & won’t use. And it cost me much more then what is even advertised, that I could have spent on textbooks for school. Very disheartening. Totally disappointed."
2022,"Let me start by saying that I like a lot of the exercises provided by Brilliant. 

However, there are so many bugs; it’s really hard to continue using this product. 
I completed lessons on the website or app and then later my progress has been reset. This has happened several times. Sometimes, I complete a lesson on the app and it doesn’t even show it’s completed. 

In addition, sometimes on the app, the lesson layout will not be aligned properly making it impossible to  do the lesson.  The website is a better from a user standpoint with the exception of losing my data, but even there I have had minor issues with the alignment of the views."
2022,"Amazing product absolutely horrible app. I use Brilliant regularly on my computer, and I recently found out they also had a mobile app which I was super excited about until I found, much like many of the other reviews here, that it just doesn’t work. For me I can’t even log in and it’s super frustrating since I would love to be able to use this on the go when I have a little time."
2022,"I’m so sorry to write this but it’s true. 

All of these quizzes just assumes there’s prior knowledge and relies a lot on the very slightly interactive modules to do most of the teaching.  I end up having to google how to do most things or ask a friend either way. I know this is supposed to “challenge” you, but it quiet honestly feels like they called it that so they wouldn’t have to teach you at a higher standard.  Online learning is hard to teach but I wouldn’t pay for this again. Honestly really regretting my subscription and would not recommend to anyone. Khan academy is 10X better and free. Very disappointed. 

And don’t even mention how little of courses there are compared to price!!!"
2022,Everyone: please read their privacy policy. They track you after you leave the service? They don’t honor a browser’s Do Not Track request? They may sell your information? That’s a scummy practice on paying customers.
2022,I don’t usually leave reviews but due to the price of this app and the promise implied I’m inclined to do so. I think I love math but I need help in understanding it. Using the Kahn academy with my child I discovered math can be understood by anyone. No one ever taught me what I was actually doing with the numbers. I didn’t understand the language and no one helped translate. Unfortunately this app is not Brilliant. I was so excited to learn more but the app made me feel stupid and confused. It does not break down the math into manageable chunks that I can comprehend.
2022,"I enjoyed the program, but the app will not allow me to sign in using my Facebook which is how I established the account initially. If you want to try that the high premium and commit people for a year subscription, it would be worthwhile to fix so customers do not cancel their trial, like I did.  This is especially frustrating when the support says they know this is an issue but here it is not being fixed."
2022,I paid for this app. When it works it works well and the lessons are clear and informative. However there are multiple bugs both in app and on web. Images which are key related to the questions you’re trying to solve don’t show up. This happened in multiple lessons. Frustrating experience and not cheap!
2022,"1) There hasn’t been any meaningful attempt at adding new content in years. Moreover, many “courses” share the exact same material. Brilliant has a problem with the amount of content they offer. 2) They’ve done away with the open discussion solution forum; all you get is the (often stupid) Brilliant staff solution. 3) The daily challenges, besides being broken (yet another bug to fix), cycle through the same boring repetitions of like ten different types of questions. Again, the app needs new content. 4) Much of the content is really poorly presented. Technical terms are introduced without ever defining them, questions are convoluted, etc. Calling them “courses” adds artificial legitimacy to what are actually just a bunch of multiple choice questions/problems accompanied by tacky, ClipArt-esque illustrations. Fix this crap. And stop charging people who’ve already paid until you get actual new content (not just ‘new courses’ comprised of a mish-mash of content borrowed from old courses)."
2022,"It’s not free, make a pay wall you scam trashes wasted 10 minutes of my life forever."
2022,Why do I waste my time?  Apple is full of it.
2022,I got the annual subscription thinking i would use it more and the courses would be fun. They’re only slightly more fun than just taking a college course except you dont learn NEARLY as much as an actual college course. Have only used it about an hour in the past 3 months. I have to force myself to try to use it. I don’t want to pay for something that’s giving me that vibe. Waste of money. Contacted support team to see if i can get a refund because i know im not going to be trying to use this again in the next year.
2022,"it says premium members get access to all daily challenges, this is not true. please fix and i will happily change to 5 stars"
2022,"Be sure to read the entire privacy data use information they provide here at the download. I didn't. I downloaded the app. Provided all my information including my name, my birthdate, my email, etc. I went to the next screen and was asked to pay approximately one-hundred and forty dollars. There is no back button to erase my data."
2022,"It does not work online. Says “offline”. 

No customer support option. Leads to dead end links.

Will renew without authorization. No refunds, empty link again.

Worst purchase ever. May have to cancel my cc card because of this site. 

Very disappointed. 

Would give negative stars if I could.

AVOID-SCAM"
2022,Terrible way to learn
2022,"I wanted to check this app out and see if I like it. Got a pop up for a 7 day free trial, so I subscribed with the plan of cancelling if I didn’t like it. I was charged $150 for a year subscription right then. No 7 day free trial. I have emailed support for a refund, so hopefully I will get it. Before I saw the receipt in my email from Apple, I tried the app and I don’t even like it. I wouldn’t say it’s bad, its just not for me."
2022,"I learned more about math and number theory from Khan academy in 10 minutes than I did from 2 hours and $80. Don’t take my word for it, waste your money and see for yourself. Donate to a nonprofit. Can’t even explain FOIL in a clear concise way."
2022,"Offers only year long subscription, which is too expensive for a single course I wanted to try."
2022,It looks great but why do you need an account it’s not on the right time?
2022,"Do not try this app as apple and developer have found a way to take $150 from me both claim they understand and would issue a refund but cant both . The only way to get your money back is to dispute the charge with your bank causing Apple to place a hold on your Apple ID, basically you can no longer use your phone or anything else connected with your Apple id so save yourself the back and forth and just skip this App"
2022,Charged me even after I cancelled subscription before the end of the free trial. Literally input my card information and stole money from me.
2022,"They are suppressing the truth! When I attempt to launch a course, the button does not respond and the course does not launch. I paid top dollar for premium subscription and I’m getting ripped off. I tried to write this review two times and have been suppressed. I want a refund. If there are going to be technical problems. Don’t get the app"
2022,When I try to sign in with my account it won’t work it just says “Your registration could not be completed at this time.”
2022,Unresponsive on Drag and Drop. Unable to complete problems due to UI. Otherwise seems like a great app.
2022,The Home Screen doesn’t even load. Useless.
2022,What’s the point of subscription?
2022,"This would be the perfect idle app if it didn’t turn off my music. I’ll probably never use it due specifically to this. Downloaded yesterday and tried to run a few lessons while I listen to podcasts and it refuses to let my podcasts continue. I waste time in several games and they all allow my podcast or music to continue playing, I see no reason for this app to need control of my phones audio especially when I have the sound effects turned off."
2022,"Your program is phenomenal; I mean it. Your approach to business seems a tad counterproductive though. Perhaps add a WAY cheaper alternative to your subscription for middle, high school, and college students seeing as they require it the most. Adults can afford the extra buck and aggregate an offer/compensate by giving unique job/internship/opportunities/coupons. Consider partnering with Khan Academy or take notes from how they were able to “rise to academic stardom.” Understand that this’d be an investment as your acquiring a large net of customers in say five-ish years then when you have a solid customer base jack the prices while adding resource(s) and opportunities to recompénsate. You have the framework for something beautiful. Take it by the horns and see where it goes!  If your at all interested in any of the aforementioned ideas implement them and consider hiring me as an intern ( I need the job exp). Much love, luck and good vibes!! - ET"
2022,I have tried to access my account since March...customer service is non-responsive😠
2022,"I’m a parent. I got this app in hopes that my son could use it. Brilliant does make the claim that it’s also for kids. HOWEVER, the app only bothers to ask me MY name and age, not the name, age, or age group of my kid. The app only has profile info for MYSELF, not the option of adding a kids profile. No options locking-out access in the account settings, for when I install the app on my kids iPad. App greets the user: “Welcome, John! Here are your stats.” My kid can only look at me and say, “Daddy, my name is not John!”"
2022,"Brilliant worked great on my iPad in the past, but now it crashes all the time and only a full restart of the iPad makes the app usable again."
2022,"Course material is interesting, but buttons often just don’t work, which blocks me from advancing. The performance also seems to be slow even though all I’m doing is scrolling down a page of text."
2023,"Wow, what a waist of money! The platform is all about collections of questions, and you try to answer them; it is not interactive - does not tailor the questions according to your progress. For the simple Question/Answer = “Correct!” or “Incorrect” interactivity, you don’t need to subscribe to Brilliant and pay $149.99. You can search the internet find the questions and try to answer them."
2023,"The lesson pictures were removed and replaced with a textbook table of contents. This took the magic out of learning on Brilliant for me. Now, I don’t even know what lesson to do because the most important part of picking a lesson for me was to use the lesson pictures."
2023,"I was using this platform to prepare for my college classes by studying math and signed up for a free trial and everything was working fine until today where I could not sign in to my account because “this account is currently inactive”. I emailed customer support and they told me “Your Brilliant.org account has been deactivated as our systems flagged it for content scraping”. I’m not content scraping, I’m a student studying math. And now I created another account and signed up for a free trial AGAIN and 1 hour later the platform signed me out saying “this account is currently inactive.” Ridiculous, I’m taking my money somewhere to a serious educational platform."
2023,I actually thought this would be fun. I’m working on an iPad and the graphics are very difficult to see. This would be impossible on an iPhone.  Example - the robots had a small color coin which was easy to miss. They should include a work area in the disproportionate white space on each screen so you can work through the problems.  I didn’t learn anything useful - just frustrated myself with these silly questions. So glad I put through a cancellation before my subscription went into effect.
2023,I've used the service for a while and then forgot to cancel. When I saw $120 charge I've contacted developer via Paypal and didn't get an answer. When trying contact over the app support it says my email isn't configured. While it's there. Frustrated(
